time,alpha,beta,value,repro
15.55671,-0.6082497,-2.434616,0.00232113,4.379491E-05
60.51737,-0.9983129,-2.287055,0.009204134,4.468026E-05
31.90816,-0.533199,1.758796,0.003903781,4.28987E-05
57.51064,-0.6535664,-1.625458,0.008210765,4.438252E-05
27.9153,-1.37064,-3.046994,0.003750345,4.360867E-05
51.76007,4.129827,-4.737342,0.00570759,4.291421E-05
13.57462,-1.235982,0.2208932,0.002636668,5.070515E-05
52.7438,0.4667962,-3.870682,0.00621333,4.061E-05
43.30133,-0.9710793,-1.016427,0.006649598,4.585929E-05
41.9165,-0.02618824,-3.530651,0.00471,3.738095E-05
21.21085,-3.321251,0.7874624,0.002874469,4.562649E-05
35.31509,-1.831032,-1.054151,0.003900453,4.286212E-05
17.86029,0.2087226,-2.620348,0.00267907,4.871036E-05
26.65155,-0.9836226,-1.596776,0.003752659,4.313401E-05
36.34497,2.690038,-2.437741,0.004875568,4.314662E-05
40.05725,-1.223603,-1.209351,0.004686063,3.937868E-05
20.66675,-1.344273,-4.236806,0.003129992,4.28766E-05
67.94592,-1.735876,1.700539,0.008169267,4.044192E-05
