error
0.8851576593135702
0.569394285476062
3.014798787878052
2.76476286856336
0.8740161260603044
3.4180067942215273
1.1955988718434791
0.7742147543000447
2.1041705445039214
1.7076336487320556
1.0928288463531093
2.8558654925633356
2.259082900518193
1.2989516874830271
1.3252439893602175
0.9035244660982883
1.0582701055876873
1.3499207301404088
