error
1.9996178171256564
0.6981928088890752
3.1154607133856675
0.6117851170874169
1.1696437433720728
3.81498652226239
1.2700779387735321
3.2694054925492577
0.6240128576164057
1.263878915631524
3.916949655439388
0.8991476060877144
1.6067992451102169
1.4196040909975325
2.230347925512839
1.0691624812387033
0.9365195406571857
1.4093117307751546
