time,alpha,beta,value,repro
12.56586,-0.8993176,-2.499059,0.001446765,3.910176E-05
52.8235,-0.9989787,-2.288239,0.007334587,4.239646E-05
24.47547,-0.6402594,1.656983,0.002864147,4.091639E-05
64.09927,-0.3505826,-1.50375,0.006800096,4.359036E-05
22.18781,-4.307503,-2.629754,0.002830232,4.354203E-05
46.15781,4.144317,-4.746222,0.004800592,4.138441E-05
12.26749,-1.236717,0.3680306,0.001983457,4.837701E-05
44.86345,0.4602553,-3.871325,0.005015231,3.980342E-05
41.87994,-2.333156,-0.7625597,0.005309132,4.576838E-05
45.24612,0.1323571,-3.777436,0.003999412,3.539302E-05
22.29477,-3.59541,-0.2647499,0.002324344,4.385554E-05
31.64917,-1.943614,-0.8737214,0.002990917,4.154051E-05
15.13141,1.26033,0.9739299,0.001972766,4.697062E-05
24.95767,0.02413394,-1.42299,0.002909316,4.342262E-05
31.65591,2.72251,-2.17441,0.003663228,4.115986E-05
35.82813,-1.37556,-1.225138,0.003766641,3.766641E-05
15.58551,-2.686728,-3.766702,0.002136353,4.108371E-05
56.44861,-1.849522,-0.7949453,0.006298805,3.888151E-05
