time,alpha,beta,value,repro
35.7109,-0.4941871,-2.398895,0.005817351,4.76832E-05
136.5988,-0.4142631,-2.118249,0.01754365,4.592578E-05
92.17897,-2.164232,1.015708,0.01433094,4.450602E-05
92.91272,-0.6332081,-2.390779,0.01399545,4.500145E-05
77.26276,-1.02966,-1.875088,0.01213182,4.560835E-05
78.33533,3.901371,-4.563105,0.009953511,4.503851E-05
41.97131,-0.9938996,0.5321693,0.005870939,4.852016E-05
84.24573,0.6487668,-2.923775,0.009186468,4.064809E-05
61.59351,-0.9815798,-0.8138288,0.009612711,4.735326E-05
64.38928,-0.04095487,-3.54694,0.007799293,3.939037E-05
45.26984,-2.437054,0.9159424,0.00612706,4.572433E-05
50.35217,-0.07140977,-1.664011,0.006588736,4.363401E-05
35.5611,1.36297,-0.7176807,0.00500339,4.676066E-05
36.61322,-0.7850337,-0.8460307,0.005630099,4.433149E-05
56.09058,2.721627,-2.180557,0.007607102,4.371898E-05
56.18823,-0.9330983,-1.106918,0.007273705,4.109438E-05
32.85767,-0.7730331,-1.321253,0.004621553,4.359956E-05
94.27844,0.2755153,1.077099,0.01224813,4.069147E-05
