time,alpha,beta,value,repro
88.87045,2.424684,-2.392336,0.0535877,0.0002791026
206.7074,-1.356306,1.23755,0.0866741,0.0002161449
197.7426,-1.049245,4.578612,0.1074493,0.0002653069
164.817,4.110368,-1.154355,0.1213542,0.0003352326
162.7046,-2.435416,-0.7997426,0.1407223,0.000368383
150.6148,4.92789,-1.052262,0.07244354,0.0002235912
97.68988,0.4422496,4.852898,0.09005082,0.000424768
129.6411,0.4371522,-4.999615,0.06380463,0.0002371919
124.1666,-2.51468,1.277685,0.06279889,0.0002258953
122.4496,-2.15384,1.023041,0.06148548,0.0002561895
106.2728,-3.109317,1.171066,0.1022498,0.0004407318
91.18921,-3.607342,4.951381,0.05592252,0.0002688582
93.27588,0.4681126,-0.1316774,0.06410955,0.0003112114
102.0573,-2.006098,3.820562,0.1187162,0.0004885441
95.75989,0.2766814,1.227119,0.0929524,0.0004094819
125.1707,-1.477026,-0.2981709,0.05849711,0.0002232714
59.92114,-1.623093,-0.2083364,0.03095738,0.0002149818
163.5149,-3.233246,2.116736,0.06418325,0.0001987097
