time,alpha,beta,value,repro
29.39361,-0.4248385,-0.8231032,0.005364175,4.747057E-05
116.5666,0.3485015,2.030268,0.01810176,4.65341E-05
117.9076,-1.236772,2.699562,0.0149484,4.557439E-05
83.95859,-0.147821,2.686389,0.01406634,4.53753E-05
85.42517,-1.024254,1.844359,0.01206619,4.62306E-05
74.89166,3.117958,0.2222179,0.009286175,4.380271E-05
44.46191,-0.6593674,2.536601,0.006191315,4.836965E-05
69.4776,3.033906,-0.3745368,0.008844042,4.094464E-05
62.34265,-0.476183,2.402552,0.009808184,4.738253E-05
66.29218,-0.3360184,1.779261,0.007955716,3.997847E-05
47.80902,-1.258086,4.957558,0.006357624,4.640602E-05
50.91675,0.4826297,1.889039,0.006579507,4.272407E-05
32.56891,0.9087126,2.358535,0.004265706,4.490217E-05
44.31903,-2.040817,3.306202,0.005654528,4.383355E-05
55.93689,0.3892571,2.316692,0.007290856,4.23887E-05
59.58765,-1.238339,1.603025,0.007610561,4.181627E-05
33.93506,0.1940517,1.0933,0.004502089,4.37096E-05
103.7766,-0.04838164,2.959771,0.01274675,4.138556E-05
