time,alpha,beta,value,repro
14.98316,-0.6577758,-2.443495,0.002072443,4.317589E-05
53.07294,-1.005561,-2.284653,0.00874123,4.459811E-05
25.11471,-0.6751212,1.552279,0.002903781,4.334001E-05
46.3145,-0.4026493,-1.511047,0.007513193,4.472139E-05
23.63589,-4.298683,-2.655641,0.003453624,4.371675E-05
42.42696,4.142886,-4.954047,0.005362866,4.360053E-05
15.89336,-0.3973586,-2.876688,0.002324249,5.052715E-05
46.57036,-0.1531069,-2.947815,0.005743604,4.016507E-05
41.76755,-2.198638,-0.5837037,0.005943729,4.572099E-05
40.42929,-0.007129563,-3.439564,0.004300348,3.739433E-05
21.46625,-3.323141,0.7816003,0.002851373,4.598988E-05
30.14682,-1.758981,-1.174267,0.003393243,4.241554E-05
16.80887,0.01357179,-1.698472,0.002439831,4.783983E-05
23.48758,0.02038254,-1.50438,0.003270812,4.247807E-05
40.7395,2.679515,-2.736159,0.004383325,4.297377E-05
38.01767,-1.246909,-1.230987,0.004302984,3.911804E-05
16.21307,-1.836175,-4.146374,0.002641898,4.193488E-05
61.78394,-1.599447,1.746266,0.00791023,4.035832E-05
