2,19
22,32
141,151
462,470
630,640
657,665
742,751
763,773
774,783
785,793
859,867
868,877
889,897
1152,1160
1232,1240
1351,1359
1360,1372
1830,1838
1941,1955
2271,2282
2330,2338
2345,2356
2359,2367
2395,2403
2404,2419
2593,2601
2714,2728
2748,2757
2758,2771
2846,2856
2860,2872
2880,2890
2893,2901
3016,3024
3031,3041
3072,3080
3318,3327
3640,3652
3656,3666
3667,3675
3690,3698
3699,3708
3713,3721
3773,3783
3963,3974
4180,4189
4191,4201
4204,4231
4238,4249
4250,4260
