time,alpha,beta,value,repro
8.046193,-3.818911,-3.687435,0.0007158965,3.767876E-05
40.14562,-0.4581636,-2.255504,0.005039301,4.164711E-05
11.47868,0.2152406,2.315274,0.001329781,4.02964E-05
29.35058,-0.4021803,-1.509087,0.003902192,4.384486E-05
14.01031,-1.119934,-2.080794,0.001979741,4.399423E-05
30.20298,0.03311503,-0.9259793,0.003187739,4.139921E-05
8.57341,-1.253875,0.1116695,0.001163704,4.848768E-05
41.69548,0.4574752,-3.875486,0.004115997,3.919997E-05
28.43541,-2.334715,-0.7617638,0.00363198,4.539975E-05
31.25896,-0.03458659,-3.351446,0.003047877,3.672141E-05
15.95898,-3.598569,-0.2648961,0.001576584,4.3794E-05
21.48007,-2.327436,-0.8639889,0.002014012,4.110229E-05
9.805206,1.088845,1.101778,0.001325538,4.734065E-05
16.42719,-0.2442489,-3.45745,0.001847496,4.296504E-05
19.68265,2.885978,-1.034034,0.002222558,3.968853E-05
28.44501,-1.373311,-1.236516,0.002732987,3.549333E-05
11.3447,-0.6898581,-0.9087828,0.00134969,4.089971E-05
44.79706,-1.691242,2.049,0.00472662,3.781296E-05
