time,alpha,beta,value,repro
6.432691,-0.7476832,-2.478836,0.0006064326,3.790203E-05
34.57573,-0.8109688,-4.081807,0.004704619,4.39684E-05
12.91883,-0.600177,1.752653,0.001254022,4.180075E-05
22.72675,-0.4024138,-1.508179,0.003029152,4.266412E-05
14.38711,-2.345199,-3.47663,0.001972647,4.483288E-05
24.42577,3.428121,-4.319387,0.002732333,4.479234E-05
6.675079,-4.935715,-0.1875294,0.0009464048,4.732024E-05
38.97571,-0.5670391,-2.724833,0.004336448,3.90671E-05
24.04199,-2.205986,0.007355553,0.002961567,4.556257E-05
28.17525,-1.037417,-4.037846,0.002613916,3.901368E-05
12.25789,-3.351733,0.7798574,0.001555742,4.575712E-05
16.85144,-1.77089,-1.151096,0.001521524,4.112228E-05
7.904633,1.076233,1.097862,0.001200612,5.220052E-05
11.40393,-3.493435,3.220562,0.001150995,4.262943E-05
23.44675,2.879096,-0.9913722,0.002062787,3.966899E-05
17.70905,-0.7968755,-1.259301,0.002276308,3.671465E-05
11.27808,-0.8250948,-4.536637,0.001364124,3.897496E-05
37.45135,-1.637775,1.366964,0.004212245,4.050235E-05
