time,alpha,beta,value,repro
70.64865,0.8582103,-0.6677406,0.04773277,0.0002946467
98.40639,-0.707361,1.124034,0.06394058,0.0002816766
92.19304,-2.054789,0.9434,0.06235207,0.0003041564
118.1553,4.999739,-3.025056,0.1156016,0.0005070247
69.42334,-0.7111581,-1.013359,0.0404823,0.0003489853
93.28986,2.018394,0.1274014,0.04926939,0.0002439079
106.6754,-2.241245,0.9458495,0.06996776,0.0003823375
57.93048,-2.370455,-0.5185487,0.03984527,0.0003723857
65.22009,-3.432231,1.579678,0.04893919,0.0002878776
87.68445,-3.216603,-0.714411,0.05082586,0.000277737
106.8845,-0.3065932,1.601884,0.04945496,0.0003296997
63.15936,-3.505517,2.882304,0.0315645,0.000239125
55.1781,1.486226,0.899691,0.04255087,0.0003545906
77.82935,1.392178,2.702125,0.07171828,0.0004568044
107.3724,1.200611,-0.004286353,0.04422159,0.0002256204
66.4856,-1.110185,3.609446,0.03635286,0.0002634265
73.63721,1.692875,-1.229908,0.04422731,0.0003276097
96.52039,1.400486,0.3581429,0.04886517,0.0002349287
