time,alpha,beta,value,repro
30.58878,0.3878955,-0.9332632,0.005450394,4.739473E-05
106.6059,0.1729866,-0.7749364,0.01762671,4.602275E-05
99.95834,-1.763242,3.103345,0.01463156,4.529894E-05
87.58066,0.1503917,0.4207042,0.01393507,4.50973E-05
90.67941,-0.4495173,-0.4323091,0.01219992,4.569259E-05
80.71204,3.883376,-0.9192112,0.009721342,4.500621E-05
43.02948,-0.9410704,0.9610072,0.006049616,4.918387E-05
77.30219,0.6546335,-2.926294,0.008994098,4.033228E-05
55.18823,0.08674854,-0.1218624,0.009882369,4.774091E-05
61.50635,-0.2302318,-1.034046,0.008073846,4.057209E-05
48.59314,-3.238669,2.155653,0.006365222,4.646147E-05
51.40045,0.3895891,0.2161865,0.006532261,4.326E-05
35.52142,1.122038,0.4961489,0.00459715,4.50701E-05
34.9834,-0.6386793,0.4096547,0.00559183,4.473464E-05
52.52728,2.171087,0.08833584,0.007558335,4.39438E-05
57.48523,-0.3176453,0.5438721,0.007558976,4.130588E-05
31.40137,0.2188096,0.4928991,0.004615984,4.438447E-05
97.37659,0.2812982,1.320621,0.0128466,4.157475E-05
