time,alpha,beta,value,repro
82.31722,-0.5558373,0.09601015,0.01210247,4.566969E-05
114.6582,0.4566859,0.6865779,0.01491577,4.827111E-05
51.82069,-2.832784,0.2066955,0.007515871,4.4211E-05
114.3799,1.716688,0.3260837,0.01559626,4.405723E-05
78.31534,-0.7748271,0.03312655,0.01247508,4.911447E-05
57.06857,2.683084,-1.051323,0.008201221,4.362352E-05
69.23285,0.1614976,0.4205539,0.008709467,4.608184E-05
49.37531,0.014343,0.02212311,0.006141967,4.653005E-05
37.34753,1.052596,0.9258497,0.005796577,4.871074E-05
71.51184,-1.525641,0.3958489,0.007741262,4.553684E-05
90.40912,0.04093502,0.7174105,0.00947849,4.449995E-05
54.89233,1.452294,1.402985,0.005335113,4.168057E-05
31.63214,0.831316,1.43447,0.003751585,4.809725E-05
56.8053,0.09640928,1.353224,0.006526303,4.595988E-05
75.33472,0.7682162,0.3353857,0.009514832,4.364602E-05
34.95801,-0.2290603,0.1306565,0.005095332,4.430724E-05
45.8147,0.4717075,-0.8360722,0.006258568,4.470405E-05
79.8739,1.557332,0.51448,0.008330507,4.043935E-05
