time,alpha,beta,value,repro
32.55199,2.003239,-4.710304,0.02038648,0.000239841
83.51566,0.815037,0.5015101,0.04200675,0.0002069298
60.72589,-4.183524,3.358514,0.03818986,0.0002808078
89.91498,4.913333,-1.007081,0.06513895,0.0003392654
47.98105,-2.897263,-1.464482,0.0415308,0.0003519559
86.47351,4.996987,-0.931509,0.03725621,0.0002035859
42.33151,-0.1959085,3.011386,0.04186295,0.0003912425
80.09143,0.009204255,-4.99358,0.03756979,0.0001977357
77.07184,-0.8512601,-1.627068,0.03895562,0.0002094388
61.54077,-2.153511,1.017736,0.03323098,0.0002390718
52.7666,-3.107318,1.924515,0.05389448,0.0004812007
55.65448,-0.9336783,2.656512,0.03382755,0.0002916169
35.72565,-3.04428,-0.4778288,0.03020287,0.0003081925
65.66827,-4.499328,2.496898,0.07871478,0.0004858937
61.27228,-1.574208,0.5926965,0.07413451,0.0004633407
71.80206,-1.373571,-0.1387075,0.03496402,0.0001986592
35.06604,-2.217202,-4.951496,0.02113733,0.0002179106
97.96497,-3.204941,2.705573,0.04150795,0.0001986026
