time,alpha,beta,value,repro
169.2569,0.8678477,-0.6282458,0.09775475,0.0002800996
166.5042,-0.4286349,1.715007,0.08893789,0.0002491258
122.1585,-2.219066,1.475093,0.07918504,0.0003093166
182.4589,3.603658,3.154857,0.2075986,0.0005831423
193.017,-2.643287,-1.173813,0.1288045,0.0003777259
120.2895,2.019743,0.1215711,0.05683021,0.0002367925
160.283,-0.02877147,0.6583749,0.09581158,0.0003699289
140.7021,0.1551621,-0.1510088,0.07301359,0.0003544349
81.01819,-2.39372,-0.8278178,0.05526022,0.0002893205
148.8134,0.3274585,-0.8223715,0.06676406,0.000286541
171.5112,-1.448666,1.90916,0.1055627,0.0004075778
97.34595,-3.492513,2.804071,0.03848589,0.0002237552
110.6315,0.7637056,0.5364168,0.07241895,0.000377182
106.9609,-3.033997,4.882634,0.1138832,0.0005371848
137.2632,2.117473,0.504793,0.05041694,0.0002355932
89.93848,-2.145467,1.093016,0.04663445,0.0002695633
103.0171,1.582188,-0.7409687,0.05603244,0.0003130304
125.29,0.6919438,0.3402226,0.05381452,0.0002370684
