1,16
19,30
57,65
142,187
216,239
280,312
359,379
381,396
457,474
476,486
487,495
514,522
524,536
537,549
550,609
681,690
706,715
827,836
863,874
965,973
985,996
1045,1064
1103,1117
1119,1146
1180,1193
1205,1226
1229,1237
1246,1267
1270,1285
1287,1306
1330,1349
1352,1375
1398,1406
1408,1416
1417,1450
1461,1478
1480,1505
1515,1545
1546,1610
1611,1668
1669,1685
1787,1795
1807,1816
1830,1846
1868,1880
1891,1913
1915,1923
1925,1944
1951,1962
2110,2120
2121,2138
2140,2150
2151,2159
2228,2244
2300,2311
2325,2334
2352,2364
2442,2458
2481,2497
2530,2541
2616,2632
2634,2643
2645,2657
2658,2679
2709,2720
2734,2745
2795,2810
2811,2822
2886,2935
3007,3026
3027,3035
3036,3056
