time,alpha,beta,value,repro
28.14686,-0.8160765,-2.499352,0.004464609,4.650635E-05
109.6939,-1.307652,-3.533774,0.01393686,4.410397E-05
75.28767,-2.906987,0.7276927,0.01172503,4.310672E-05
70.62125,-0.8267601,-1.919572,0.01153937,4.438221E-05
65.92047,-1.840062,-2.004899,0.009767282,4.480404E-05
60.38589,1.4324,-1.277885,0.008138311,4.283322E-05
33.15131,-1.196833,0.3954007,0.004727715,4.680906E-05
63.55988,-1.745023,-3.230076,0.007580215,4.032029E-05
68.06512,-2.469077,-0.7557595,0.007610154,4.58443E-05
61.19507,-1.984798,-3.663354,0.006829194,3.773035E-05
35.95117,0.1576585,-0.6984997,0.004707088,4.526046E-05
41.57922,-1.45442,-2.262783,0.005146397,4.184062E-05
24.49286,-1.598053,-1.704499,0.003636581,4.662283E-05
28.87231,-0.6903351,0.425886,0.00422498,4.40102E-05
43.66211,2.722182,-2.178321,0.006446961,4.32682E-05
53.23651,-1.787446,-1.743632,0.006238362,3.99895E-05
26.41235,-1.901909,-1.186433,0.003454896,4.318621E-05
88.77173,-2.459682,-1.013663,0.009278837,3.898671E-05
