time,alpha,beta,value,repro
32.28002,-3.222296,0.4958899,0.004917228,4.638894E-05
120.4343,-2.452424,2.09177,0.01755323,4.65603E-05
110.0696,-3.58072,4.54968,0.01509976,4.575686E-05
88.34518,-1.73966,3.879114,0.01324533,4.459707E-05
77.25867,-3.637649,4.549968,0.01202821,4.626235E-05
67.40424,-0.9419351,1.253719,0.008221885,4.152467E-05
45.32434,-4.518398,4.887506,0.006546566,4.885497E-05
69.45935,-0.3116874,3.292652,0.008925063,4.151192E-05
69.75562,-4.06708,4.921382,0.01023211,4.826469E-05
73.37946,-4.210208,3.466709,0.007608062,3.86196E-05
50.01526,-4.202637,4.767192,0.006523791,4.659851E-05
58.30261,-3.04265,4.894389,0.00664953,4.235369E-05
30.11603,-2.902273,3.641003,0.004021961,4.519057E-05
40.71954,-1.687703,3.532231,0.006041878,4.508864E-05
53.77185,-1.75751,4.564972,0.007204077,4.262767E-05
68.23297,-4.849849,3.816769,0.007540906,4.166246E-05
35.09326,-4.847005,1.279162,0.004506638,4.418273E-05
110.9723,-2.78693,4.498555,0.0124578,4.097959E-05
