time,alpha,beta,value,repro
35.70063,0.4892472,-2.755419,0.005802542,4.795489E-05
121.0079,0.6495053,-1.973191,0.01722027,4.579858E-05
100.4286,-2.170215,0.8365291,0.01470547,4.552776E-05
88.65677,-0.05874833,-2.062006,0.01399925,4.560015E-05
82.84189,0.3272425,-3.000351,0.01213692,4.528703E-05
77.8826,4.272604,-4.506778,0.009944949,4.479707E-05
41.73029,0.3464687,-1.200523,0.005938882,4.990657E-05
78.4632,2.151093,-3.900441,0.009228522,4.047597E-05
63.84399,-0.9701326,-1.015292,0.009075017,4.653855E-05
73.21075,0.5010217,-3.538259,0.007867385,3.933692E-05
50.21301,-0.8200844,-0.1502526,0.006285693,4.690816E-05
53.65271,0.244257,-1.40868,0.006608265,4.347543E-05
38.72601,1.923234,-1.484258,0.005147013,4.722031E-05
36.15198,-0.6185976,-1.025081,0.005218693,4.385456E-05
57.25153,2.725611,-2.174957,0.007792777,4.377964E-05
60.14252,0.3725744,-0.9460693,0.007334197,4.097317E-05
31.62646,1.368492,-3.522908,0.004624366,4.489676E-05
95.39319,0.3280747,1.081406,0.01225484,4.12621E-05
