1,18
29,44
203,212
270,278
292,301
306,315
324,338
348,357
367,378
397,405
627,635
669,678
679,690
694,703
711,724
727,737
744,752
760,770
779,787
871,879
881,893
894,905
907,916
919,931
942,953
977,985
993,1007
1037,1046
1061,1069
1157,1167
1178,1186
1195,1203
1206,1215
1218,1241
1373,1383
1394,1405
1474,1482
1500,1517
1519,1529
1543,1553
1557,1568
1616,1624
1632,1643
1652,1663
1665,1673
1731,1740
1811,1820
1825,1833
1836,1845
1846,1854
1868,1877
1879,1887
1888,1903
2031,2041
2043,2052
2097,2111
2131,2140
2159,2172
2175,2183
