time,alpha,beta,value,repro
10.40791,-0.7267625,-2.464949,0.001092932,4.047895E-05
48.08974,-1.074847,-2.248572,0.006584249,4.389499E-05
16.05652,-0.6748306,1.553021,0.002094887,4.457207E-05
33.60303,-0.4021538,-1.508434,0.005102873,4.36143E-05
19.75799,-4.306019,-2.630003,0.002547859,4.318404E-05
32.29341,3.989632,-4.346681,0.004019235,4.275782E-05
11.75378,-1.23192,0.3864474,0.001645198,4.700564E-05
43.46692,0.4570332,-3.874578,0.005190162,3.992432E-05
33.2225,-2.191012,-0.4834322,0.004517504,4.563136E-05
34.47958,0.02738511,-3.367176,0.003386162,3.804676E-05
17.30475,-3.355532,0.7808152,0.001961989,4.459066E-05
23.85757,-1.957835,-0.8539208,0.002620168,4.226077E-05
12.3558,0.01397405,-1.709927,0.0017697,4.915833E-05
20.61304,-0.2525887,-3.470287,0.002393008,4.198259E-05
27.98059,2.882872,-1.006897,0.002974989,4.190125E-05
34.5921,-0.6802248,-1.266647,0.003388213,3.723311E-05
16.00381,-1.760886,-4.550225,0.001983283,4.219751E-05
58.21414,-1.6709,2.02443,0.0062654,3.915875E-05
