time,alpha,beta,value,repro
76.49329,2.29825,-2.575584,0.05360543,0.0002791949
195.4995,-0.7295297,0.8617611,0.08647682,0.0002156529
181.2231,-1.022193,4.647205,0.1075379,0.0002655257
156.9749,4.818173,-1.458365,0.1217746,0.000336394
164.1858,-2.578891,-0.6498626,0.1406151,0.0003681025
146.206,4.907869,-2.200675,0.07252441,0.0002238408
88.38556,0.4434173,4.845375,0.09002955,0.0004246677
110.1798,-0.005395507,-4.997932,0.0639063,0.0002375699
112.9061,-2.514241,1.278062,0.06275425,0.0002257347
125.3899,-2.152828,1.033596,0.06150689,0.0002562787
101.2008,-3.095579,1.888334,0.1023541,0.0004411816
90.95569,-3.606025,4.950773,0.05616581,0.0002700279
89.46045,0.4813918,-0.1315347,0.06410954,0.0003112114
99.09277,-2.83233,3.663085,0.1185892,0.0004880215
85.50305,2.644799,2.066926,0.09295702,0.0004095023
110.0231,-1.815661,0.1003995,0.05856904,0.000223546
57.09351,-1.62167,-0.2062919,0.0309821,0.0002151535
155.5551,-3.198609,2.393443,0.06433044,0.0001991654
