time,alpha,beta,value,repro
35.67596,3.661417,-2.008322,0.005656359,4.793525E-05
106.3544,2.466516,-1.030783,0.01688614,4.563821E-05
112.262,1.837711,1.763194,0.01479378,4.580117E-05
101.3502,3.389521,0.3103658,0.01370606,4.49379E-05
78.24277,1.353721,-0.322322,0.0125215,4.672201E-05
74.68158,4.731759,-1.281928,0.01015652,4.514007E-05
40.82745,3.269518,1.579327,0.005357811,4.699834E-05
77.15088,4.078427,-1.904813,0.009036542,4.016241E-05
62.81342,2.821661,0.5836273,0.009417842,4.78063E-05
64.26184,0.9085851,-2.602729,0.007959581,3.999789E-05
47.90961,2.66038,2.397172,0.006144351,4.654812E-05
50.48431,0.4035619,0.2293464,0.00645946,4.335208E-05
35.69281,1.185993,0.2991757,0.004877523,4.689925E-05
32.51117,2.814171,0.3258173,0.005259607,4.457294E-05
53.43549,3.989661,-0.1852525,0.007531226,4.430133E-05
63.59381,2.079589,-0.3516992,0.006919743,3.954138E-05
34.80469,1.52644,0.02005185,0.004526318,4.394483E-05
110.1958,4.574129,0.60874,0.01257693,4.206331E-05
