time,alpha,beta,value,repro
26.39763,-0.521534,-0.960551,0.004331057,4.657051E-05
110.0071,-1.272311,0.301302,0.01407524,4.426177E-05
94.33127,-1.81384,2.815798,0.0124617,4.403428E-05
64.82678,-0.9153559,0.7417488,0.01084992,4.305524E-05
69.54385,-1.137065,1.409827,0.009681784,4.420906E-05
69.51001,3.712558,1.120537,0.007985693,4.316591E-05
38.24777,-0.9389269,1.877458,0.00488275,4.740534E-05
60.40082,1.437184,-0.307195,0.007382174,3.968911E-05
53.81012,-1.65025,0.8766183,0.007661797,4.587902E-05
56.54132,-0.9523869,0.7731058,0.006733974,3.804505E-05
45.81073,-1.238666,0.8812485,0.005013837,4.51697E-05
43.84296,-1.094395,1.401197,0.00540709,4.191542E-05
25.31183,1.158518,0.9719102,0.003119376,4.273119E-05
33.80646,-2.704536,1.47734,0.004482341,4.437961E-05
44.89136,0.2504586,1.777633,0.006100162,4.121731E-05
46.76038,-0.9694809,0.6375309,0.006120627,3.923479E-05
28.51788,-0.7274328,0.9334407,0.003473167,4.341459E-05
78.59363,-1.426722,1.722787,0.009391528,3.96267E-05
