time,alpha,beta,value,repro
12.7824,0.4510162,0.1961621,0.001553361,4.438174E-05
25.52234,0.05773083,2.475639,0.00342945,4.697877E-05
54.63385,-0.413196,-0.6607312,0.003101077,4.24805E-05
39.89009,2.901914,0.9778363,0.004367132,4.281502E-05
21.20172,-1.817531,0.5249686,0.001589404,4.295687E-05
22.95464,2.199426,-1.846467,0.002921823,4.174033E-05
44.30482,0.5051599,3.762736,0.003829169,4.207878E-05
33.67035,-1.137929,-1.471985,0.001043647,4.174589E-05
16.52551,1.85024,1.7608,0.001919174,4.26483E-05
26.82809,-2.62816,-1.58303,0.002653221,4.211463E-05
66.26483,-1.1895,1.853761,0.003075855,4.10114E-05
17.00226,1.669141,1.119885,0.00178473,4.353E-05
16.38675,3.791543,0.8768281,0.0009434713,4.965638E-05
25.80728,-0.5115225,1.479659,0.002791887,4.732012E-05
41.66492,0.8596982,-0.4950802,0.004921371,4.2063E-05
20.14069,-0.008467099,-0.6530145,0.002053762,4.191351E-05
29.41708,-3.06764,-3.872628,0.002183457,4.198957E-05
35.41089,1.0936,0.7191433,0.003699494,3.699494E-05
