error
3.6640213908322705
1.380795856734272
5.071926428356165
4.473682537692524
3.2631630679802397
3.4459019835293483
4.888269879073522
5.374376758701029
2.8597064092895472
2.5245674847290775
3.3638957817355717
6.226451777356305
0.9774416411733804
4.459436077696987
1.602324438092868
1.6635073359453483
1.9952871504360306
4.201894978979739
