time,alpha,beta,value,repro
32.39741,-0.4944046,-2.391876,0.005415848,4.709433E-05
116.8415,-0.1945583,-0.7606174,0.01770049,4.59753E-05
99.33868,-2.135579,1.867797,0.01417381,4.443202E-05
89.83234,-0.1204766,-0.7535916,0.01425191,4.524415E-05
82.0141,-0.55483,-0.5251461,0.01210567,4.51704E-05
78.17239,1.855907,-1.077758,0.009702497,4.491897E-05
42.11908,-0.9403731,0.9594127,0.005963265,4.887922E-05
76.02454,0.176466,-0.6264472,0.009226423,4.082488E-05
66.87244,-0.8383532,-0.9572813,0.009579511,4.742332E-05
62.71613,-0.2226987,-1.005626,0.008183756,4.091878E-05
42.34094,-2.442158,0.9168224,0.006104103,4.589551E-05
50.70123,-0.8694632,0.6557052,0.006544941,4.334398E-05
34.70441,1.183152,0.3029803,0.004965432,4.68437E-05
34.82684,-0.6700696,0.4003702,0.0055394,4.43152E-05
55.26031,1.663215,-0.1366471,0.007775533,4.417916E-05
65.59454,-1.388993,-0.6137223,0.007646767,4.224733E-05
33.87158,-0.677124,-0.654234,0.004695648,4.472045E-05
100.8291,0.2523722,1.316794,0.012639,4.130393E-05
