time,alpha,beta,value,repro
163.3516,0.8667327,-0.6301109,0.09763815,0.0002797655
176.3337,0.9730567,3.607573,0.08895118,0.000249163
121.5426,-0.9720694,1.33172,0.07939712,0.000310145
151.1187,3.600772,3.202951,0.2073963,0.0005825738
195.6446,0.869339,-3.100288,0.1348876,0.0003955648
109.6564,1.954447,0.1226819,0.05687933,0.0002369972
132.6289,-2.246159,0.9460728,0.09614899,0.0003712316
117.6377,0.4086996,0.2312996,0.0731453,0.0003550743
77.84729,-2.772016,0.4780338,0.05496969,0.0002877995
150.6177,0.3739139,-0.8474013,0.06667451,0.0002861567
153.3447,-1.449747,1.910555,0.1055242,0.0004074295
86.17896,-2.223214,2.449336,0.03845377,0.0002235684
98.28918,0.7661373,0.5358201,0.07251586,0.0003776868
99.18884,-3.030426,4.880698,0.1146036,0.000540583
111.1444,3.350822,-0.2223701,0.05027819,0.0002349448
91.35999,-2.141145,1.076135,0.04683541,0.0002707249
91.73804,1.666899,-0.7404349,0.05605386,0.0003131501
122.1421,2.952981,0.3198688,0.0542291,0.0002388947
