time,alpha,beta,value,repro
26.29704,2.135397,-4.998802,0.01803706,0.0002437441
73.00304,0.7806774,-1.118847,0.03580657,0.0001925084
45.87552,-4.140556,3.367158,0.03143847,0.000291097
76.99423,4.995154,1.062976,0.05823739,0.0003508276
38.78683,-4.191726,-1.420047,0.03768074,0.0003488958
75.36911,4.837746,-2.195162,0.03218911,0.0001962751
37.85837,-4.964823,3.289577,0.03351003,0.0003642394
70.34628,-0.3560622,-4.974165,0.03334559,0.0001894636
65.20923,-2.935626,1.085915,0.03332752,0.000208297
56.69592,0.3230155,-0.231083,0.02888825,0.0002448157
39.53827,-3.092666,1.848227,0.04090558,0.0004305851
48.11121,-0.936975,2.655391,0.02856081,0.0002975084
30.92969,-3.044005,-0.4818009,0.02407579,0.0003126726
52.99207,-4.502436,2.500403,0.06763356,0.0005009893
51.13037,-1.57649,0.5986493,0.06626193,0.0004872201
64.91418,-0.3912791,-0.1580027,0.02717051,0.0001741699
31.94037,-2.21712,-4.950993,0.0181821,0.0002164536
84.34998,-3.335937,0.3836527,0.0372026,0.000200014
