error
5.727154004154573
0.9772890610534687
6.016968225444288
1.0283384954192007
2.0828889491945697
5.1522251462740885
5.891964070103716
1.7909575758063079
2.076748569638846
2.5202456810862977
5.044868731677216
2.7388226796953616
6.376717756163137
5.745401619243046
5.185873610853985
3.2438359347919095
5.853713637307254
0.9443428776308274
