time,alpha,beta,value,repro
15.53603,2.140826,-4.977046,0.0115127,0.0002951973
54.42067,0.9259103,0.2034991,0.02306579,0.0001988431
27.31618,-4.122199,3.685813,0.01644133,0.000304469
40.05962,0.9224762,0.2985102,0.02328281,0.0002616046
27.35823,-1.660565,1.137462,0.02310805,0.0003448963
48.52498,4.689394,-1.033816,0.01924078,0.0001798204
21.2847,-4.983503,3.284552,0.01952611,0.0003425634
60.54776,-0.814651,-1.577368,0.02514947,0.0001809314
50.91431,-0.9038573,-1.657713,0.02024475,0.000200443
39.29843,-2.168458,0.9838104,0.01872816,0.0002401046
27.92664,-4.971923,-0.3130142,0.02371149,0.0004391017
33.14108,-0.9385539,2.613945,0.01979906,0.0003245747
32.90875,-4.234609,-4.53124,0.0165879,0.0003385286
39.50159,-4.366203,2.828073,0.05085221,0.0005409809
43.26031,4.942251,1.114908,0.02125716,0.0002561103
46.69446,-3.114148,0.2958996,0.01930551,0.0001693465
19.08331,-2.509065,-4.887228,0.01188197,0.0002241882
55.59613,0.7012132,0.3734554,0.02377547,0.0001902038
