time,alpha,beta,value,repro
11.86264,2.992976,-4.942248,0.009264291,0.0003308675
57.55507,1.438827,0.3880925,0.01855233,0.0002038718
24.08222,-4.100078,3.67065,0.01383823,0.0002944304
32.72489,3.748846,-1.375773,0.01624757,0.0002663536
21.5768,-3.296355,-4.361685,0.01678158,0.0002944137
38.74483,4.691894,-1.033809,0.015202,0.000178847
14.93893,-4.999016,3.536185,0.01466913,0.0003492649
53.88135,-0.5402547,-4.999384,0.02270197,0.0001830804
37.12228,-2.569697,1.726579,0.01586599,0.0001888808
33.08624,-2.936397,0.856668,0.01360189,0.000215903
21.58218,-4.846814,1.919597,0.01252552,0.0003055005
29.83572,-4.96982,4.918586,0.01533266,0.0003066533
19.51694,-1.451654,1.441481,0.01436506,0.0004104303
33.43149,-4.997925,4.349303,0.03809119,0.0004946908
38.38113,-0.2786469,3.896441,0.01781291,0.0002619546
31.73569,-2.293958,2.662676,0.01482622,0.0001629255
16.72089,-2.304226,-4.905132,0.01043175,0.0002370851
43.68896,0.6887051,0.3732568,0.01838767,0.0001998659
