time,alpha,beta,value,repro
18.00832,2.136595,-4.99941,0.01299218,0.0002952768
62.48087,0.9572496,-1.236004,0.02637114,0.0001982792
33.06512,-4.19407,3.75395,0.01966869,0.0002694342
47.22505,3.045243,-1.390647,0.02764419,0.0002446389
29.73607,-1.660254,1.136146,0.02466277,0.0003378461
55.87164,4.650859,-1.046089,0.02377157,0.0001871777
26.31235,-4.982957,3.284039,0.02275015,0.0003395545
63.2305,1.325268,-1.219936,0.02780453,0.0001866076
49.03412,-0.8724413,-1.680448,0.02355242,0.0002013028
40.75549,-2.107844,1.122959,0.01998508,0.0002323847
32.56189,-3.092014,1.849404,0.03161001,0.0004789396
37.12598,-0.940489,2.671427,0.02186471,0.0003215399
21.76404,-4.008437,-4.289529,0.0180127,0.0003275037
41.8161,-4.263987,2.867361,0.05332689,0.0004983821
47.28345,4.942308,1.113968,0.02393736,0.0002442588
48.05054,-2.290543,-0.2474781,0.01994778,0.0001662315
21.91113,-3.536509,-4.918684,0.01347643,0.0002246072
65.53235,2.464339,0.5007995,0.026117,0.00018655
