time,alpha,beta,value,repro
77.98777,2.425124,-2.394586,0.05351101,0.0002787032
195.5272,-0.6534782,1.008572,0.08664787,0.0002160795
177.5626,-1.125893,4.590662,0.1072212,0.0002647437
152.1588,4.088641,-1.134148,0.1215856,0.0003358718
155.2914,-2.871725,-0.6824958,0.1406041,0.0003680736
150.1699,2.552257,1.910372,0.07255673,0.0002239405
94.35999,0.156501,4.930228,0.09012576,0.0004251215
122.5781,0.4370039,-4.997545,0.06382696,0.0002372749
126.6417,-2.520939,1.270714,0.06283548,0.0002260269
119.8661,-2.154609,1.027372,0.06150357,0.0002562649
111.9054,-3.110944,1.169259,0.1021814,0.0004404373
93.89868,-3.611027,4.951956,0.05596282,0.000269052
83.70703,0.4721063,-0.1291773,0.06402767,0.0003108139
92.7793,-1.645391,3.572247,0.1184011,0.0004872473
85.33826,0.4834245,1.156189,0.09279326,0.0004087809
120.4027,-1.496158,-0.2945792,0.05848599,0.000223229
54.80469,-1.633582,-0.2179811,0.03099609,0.0002152506
162.6768,-2.920232,2.684417,0.06420376,0.0001987733
