time,alpha,beta,value,repro
17.44937,0.3784784,-2.647086,0.002438583,4.433788E-05
59.15146,-1.016987,-2.280394,0.009549111,4.504298E-05
33.55566,0.6343353,3.426012,0.004720381,4.252595E-05
60.66878,-0.6527152,-1.620856,0.008596104,4.430981E-05
31.70952,-1.370633,-3.046988,0.00421477,4.345124E-05
47.16833,4.126046,-4.751212,0.006015513,4.296795E-05
15.8266,-1.239023,0.2219157,0.002800957,5.092649E-05
52.14935,0.4775805,-3.868403,0.006521399,4.075874E-05
43.96802,-0.9710792,-1.016427,0.006687734,4.58064E-05
44.56412,-0.01348317,-3.534288,0.005069294,3.755033E-05
24.44745,-3.33251,0.7970011,0.003369782,4.61614E-05
36.17139,-2.452865,-0.378189,0.004040428,4.298328E-05
18.53635,0.2054965,-2.615157,0.003043183,4.988824E-05
27.03424,-0.67181,0.0326766,0.003959833,4.351465E-05
41.64709,1.268188,-2.410687,0.005354871,4.318444E-05
42.69568,-1.014234,-2.225853,0.00494986,3.991822E-05
23.53894,-1.343743,-4.236278,0.003397072,4.300091E-05
67.65131,-1.602091,1.744542,0.008539194,4.027922E-05
