time,alpha,beta,value,repro
20.66151,0.007119755,-0.7823431,0.003340849,4.913013E-05
47.99009,1.753956,0.8597254,0.00707369,4.844993E-05
34.82159,-0.57738,0.7684268,0.00476048,4.327709E-05
60.01762,0.5708984,0.2073125,0.007326867,4.335424E-05
24.81776,-1.082931,-1.266451,0.003440227,4.985836E-05
35.85715,2.192168,-1.276585,0.005169385,4.344021E-05
53.32043,0.1491822,0.5259081,0.005584279,4.431968E-05
17.10043,-0.2292264,-1.52095,0.002333201,4.486924E-05
26.40225,1.993592,1.921353,0.004204962,4.88949E-05
45.44946,0.3183636,-0.7946658,0.004795161,4.319965E-05
59.80609,-1.189243,1.853053,0.005282621,4.159544E-05
43.93256,1.663779,1.064909,0.002949134,4.336961E-05
16.53876,1.14634,-0.7453558,0.001673017,4.647271E-05
31.25449,0.7802949,0.2015774,0.0043742,4.754565E-05
53.33893,0.9347805,-0.292471,0.007105738,4.280565E-05
26.08148,0.7023467,0.5243213,0.003509605,4.499493E-05
37.10657,1.371114,-3.183886,0.004495585,4.451075E-05
56.93903,0.9963407,0.6270024,0.006488889,4.005487E-05
