time,alpha,beta,value,repro
9.508182,-0.09897351,0.1381984,0.001427381,4.460566E-05
21.62919,-0.1067139,2.596413,0.00271169,4.675327E-05
19.58707,1.59472,0.8879139,0.002702035,4.156977E-05
23.82588,0.8896212,-0.1545519,0.003115716,4.268104E-05
10.72269,-0.4405235,-0.3084352,0.001268466,4.228218E-05
15.43359,2.210635,-1.884841,0.002248504,4.408831E-05
23.02399,0.5019199,-0.05975547,0.002549449,4.112014E-05
8.594147,-0.3348119,-1.514526,0.0009516761,3.965317E-05
12.08144,-3.485914,0.03758721,0.001670371,4.514517E-05
17.82405,1.208402,-2.364351,0.002139959,4.279919E-05
30.27596,-1.130888,1.880493,0.003068132,4.20292E-05
20.02185,1.539343,-0.9259801,0.001645374,4.113435E-05
7.764328,1.339434,1.845457,0.0008360407,4.917886E-05
14.84554,1.339607,0.1387955,0.002097086,4.660191E-05
33.09811,0.8597915,-0.4950325,0.004302653,4.260052E-05
17.76111,1.169864,0.4728023,0.001809841,4.640617E-05
35.59534,-3.147738,-3.835178,0.001953657,4.070119E-05
23.72952,1.896904,0.3698173,0.002892917,3.80647E-05
