time,alpha,beta,value,repro
14.0833,0.448407,-3.302002,0.001917067,4.356971E-05
55.68547,-1.02329,-2.276803,0.008409856,4.42624E-05
21.83146,-0.6753296,1.591976,0.002723041,4.322287E-05
45.25542,-0.4019312,-1.508761,0.0070624,4.527179E-05
20.69286,-4.29867,-2.654106,0.003105639,4.436626E-05
39.70425,4.145813,-4.951724,0.005295442,4.340526E-05
15.65359,-0.400824,-2.876446,0.002243668,4.985929E-05
46.29588,-0.1531069,-2.947815,0.005743604,4.016507E-05
38.78552,-2.198479,-0.5833085,0.005769132,4.542624E-05
36.87943,-0.003651626,-3.429011,0.00405225,3.683864E-05
20.64151,-3.322587,0.7836082,0.002760748,4.601246E-05
27.38898,-2.219618,-1.067612,0.003154366,4.262656E-05
13.65091,0.01554083,-1.699598,0.002250046,4.787331E-05
21.54517,-0.02044921,-1.576003,0.003198617,4.264822E-05
36.04761,2.864434,-0.9791404,0.004164375,4.206439E-05
40.16879,-1.235948,-1.236338,0.00424924,3.898386E-05
16.12701,-1.836175,-4.146374,0.002641898,4.193488E-05
59.82935,-1.6024,1.74485,0.007766308,4.044952E-05
