time,alpha,beta,value,repro
15.12113,-0.1014343,0.1370609,0.002798933,4.910409E-05
35.57946,0.2704465,-0.4714423,0.005392449,4.902226E-05
32.88772,-0.409467,0.08798659,0.003848152,4.182774E-05
52.52367,0.5705178,0.2059522,0.006369912,4.303995E-05
18.86974,-0.4854326,0.4422992,0.002541078,4.620142E-05
32.26801,2.223303,-1.49871,0.004188959,4.318514E-05
45.16808,0.03028774,0.4984288,0.005033865,4.415671E-05
13.25215,0.2287555,-1.455162,0.001696569,4.350177E-05
21.5816,1.949576,1.928017,0.003168148,4.800224E-05
36.43906,2.296829,-0.3532165,0.003663871,4.16349E-05
42.44711,-1.189024,1.855207,0.004506913,4.173068E-05
29.48083,1.522867,1.125418,0.002755946,4.306166E-05
10.53757,1.511567,-1.824885,0.001303551,4.827965E-05
25.97794,-0.41894,1.47544,0.003585658,4.845483E-05
43.56668,0.8581237,-0.4873834,0.00602682,4.304871E-05
21.90549,0.5771415,-1.359068,0.002854043,4.530227E-05
29.74182,-0.8778944,-3.94408,0.003126578,4.46654E-05
45.69617,0.934639,0.6166979,0.005201791,3.911122E-05
