time,alpha,beta,value,repro
22.20573,2.136475,-4.999986,0.0163123,0.0002548798
67.24654,0.9840197,-1.107277,0.03177812,0.0001973796
37.5463,-3.426024,3.476422,0.02718006,0.0002954355
68.87544,3.550409,-1.334602,0.03822549,0.0002636241
37.06876,-1.660818,1.13058,0.02852985,0.0003242029
66.17197,4.659958,-1.048506,0.02979586,0.0002013234
35.01166,-4.963081,3.289157,0.03043802,0.000375778
69.79578,-0.4115044,-4.869263,0.03020826,0.0001876289
63.2858,-2.485699,-1.113245,0.02916164,0.0002025114
45.57608,-3.079702,0.8518352,0.02538617,0.0002564259
42.85663,-3.094607,1.853611,0.03785771,0.0004453849
41.70868,-0.933842,2.636816,0.02523464,0.000315433
62.78735,-2.753903,-1.097405,0.02204146,0.0003241391
47.62299,-4.503734,2.492556,0.05680361,0.0004733634
52.65912,4.924855,1.115374,0.02879912,0.000257135
59.56,-1.345321,-0.688143,0.0238746,0.0001730043
26.1424,-3.492421,-4.937934,0.01559908,0.0002052511
86.24738,2.103732,1.58649,0.02966722,0.000183131
