time,alpha,beta,value,repro
82.91634,3.970052,-4.642004,0.01217643,4.647494E-05
83.10381,2.395968,-1.554045,0.01414231,4.810309E-05
63.08978,0.206339,-2.731313,0.006733338,4.234804E-05
122.9836,2.285988,-0.7489306,0.01516768,4.434994E-05
85.86279,3.557274,-3.932891,0.01244272,4.97709E-05
56.47412,4.104196,-3.002047,0.008917351,4.481081E-05
83.6814,-0.8743603,0.4022466,0.008308144,4.615636E-05
41.11133,4.185518,-4.586505,0.006103097,4.658852E-05
37.94769,1.180198,-0.7761458,0.004777242,4.549755E-05
59.92316,4.357296,-4.279686,0.007662152,4.45474E-05
82.99622,2.341394,-1.804637,0.009086344,4.45409E-05
46.48822,4.242792,-2.769452,0.005305008,4.278232E-05
30.20837,4.922735,-1.910862,0.003542405,4.600526E-05
45.25568,1.707177,-2.412771,0.005572823,4.458258E-05
71.86011,1.924583,-1.920271,0.009314454,4.372983E-05
38.1106,0.6358673,-2.316026,0.004888672,4.404209E-05
61.51685,2.128213,-3.51605,0.006349292,4.600936E-05
79.04626,2.735268,0.5775278,0.00843937,4.096782E-05
