time,alpha,beta,value,repro
164.8996,0.8673624,-0.6281861,0.09768943,0.0002799124
179.3746,0.974046,3.606762,0.08899007,0.0002492719
125.5808,-1.04817,1.36259,0.07929557,0.0003097483
189.2838,4.315668,2.993037,0.2076697,0.0005833418
174.2996,-2.643909,-1.173237,0.1279331,0.0003751703
127.3807,2.018157,0.1305848,0.05689558,0.0002370649
142.5771,-2.242482,0.9460154,0.09610179,0.0003710494
131.181,0.4088368,0.2331598,0.07320271,0.0003553529
78.11072,-2.784331,0.4839306,0.05481335,0.0002869809
149.3644,0.3754466,-0.8454956,0.06667636,0.0002861646
174.9163,-1.44476,1.909125,0.1054937,0.0004073116
93.375,-1.686206,2.366487,0.03844927,0.0002235422
99.28491,0.5835719,0.5649474,0.07258721,0.0003780584
116.5695,-0.7267469,4.965822,0.1144393,0.000539808
125.3011,3.348294,-0.221633,0.05041112,0.000235566
100.3264,-2.257034,1.004287,0.04687728,0.000270967
98.33276,1.568803,-0.7404197,0.05607934,0.0003132924
130.9858,2.196946,-0.03167808,0.05421863,0.0002388486
