5,21
90,99
128,139
448,457
475,483
495,507
508,517
524,534
547,555
558,573
576,590
735,743
754,764
880,891
892,904
1070,1078
1086,1098
1102,1110
1118,1126
1128,1137
1140,1149
1157,1165
1179,1187
1231,1240
1341,1350
1397,1405
1421,1432
1440,1451
1452,1465
1466,1480
1497,1505
1599,1607
1608,1617
1623,1631
1640,1649
1651,1661
1690,1699
1718,1726
1748,1756
1864,1875
1878,1887
1890,1900
1944,1956
1957,1967
1973,1981
2057,2067
2071,2081
2082,2090
2091,2101
2102,2112
2120,2129
