time,alpha,beta,value,repro
12.88831,0.4510162,0.1961621,0.001553361,4.438174E-05
24.79227,-1.831102,-0.1715813,0.003090585,4.544978E-05
52.90336,-0.5665419,-0.4814025,0.003046975,4.23191E-05
39.36343,0.5333593,0.05706598,0.004230232,4.316563E-05
16.61037,-1.388869,0.03758951,0.001308949,4.090464E-05
22.3886,2.163114,-1.946351,0.002729951,4.136289E-05
38.45296,0.03174052,1.737436,0.003569766,4.249722E-05
33.57056,-1.137929,-1.471985,0.001043647,4.174589E-05
14.69077,-0.7751469,2.829198,0.001708648,4.167435E-05
27.10074,-2.616864,-1.503306,0.002529571,4.146838E-05
32.94949,-1.18869,1.855871,0.002953196,4.159431E-05
26.54272,1.666132,1.118187,0.001623402,4.272111E-05
8.811981,1.515529,1.730672,0.0009037283,5.020713E-05
27.12317,-0.7738762,0.7310145,0.00242775,4.668749E-05
38.8519,0.9792804,-0.4165219,0.004664278,4.164534E-05
18.21085,-0.004035693,-0.6523326,0.002008116,4.272586E-05
25.50101,-2.001887,-4.366008,0.001873577,3.986335E-05
31.92596,1.855624,0.5039757,0.00355844,3.668495E-05
