time,alpha,beta,value,repro
10.37245,-3.815889,-3.709232,0.001063231,3.937893E-05
46.42471,-1.001947,-2.286919,0.005666579,4.166602E-05
15.23129,0.1990944,2.326196,0.001587054,4.069368E-05
32.53553,-0.4045971,-1.508185,0.005010576,4.395242E-05
15.23724,-4.305947,-2.629893,0.002177206,4.354412E-05
32.72025,3.889805,-4.361514,0.003692239,4.102488E-05
9.672882,-1.237158,0.3574417,0.001481007,4.777441E-05
45.00302,0.4571008,-3.875365,0.004397861,3.926662E-05
34.09459,-2.333656,-0.7613291,0.004217442,4.48664E-05
29.5867,-0.03514323,-3.351471,0.003321985,3.610853E-05
16.59583,-2.54006,0.7301115,0.00176303,4.300073E-05
22.12247,-2.313393,-0.3953702,0.002142568,4.120323E-05
10.18378,1.260767,1.146398,0.001413571,4.711903E-05
16.0491,-0.2449304,-3.458006,0.001951102,4.335781E-05
23.35013,2.872164,-1.040962,0.00274059,4.15241E-05
27.69229,-1.244488,-1.370351,0.002860681,3.575852E-05
12.87143,-0.6895792,-0.9084845,0.001389406,4.086489E-05
50.25552,-1.894128,1.608506,0.005245588,3.801151E-05
