time,alpha,beta,value,repro
23.84367,-0.3093437,-0.9361434,0.004091932,4.597677E-05
100.4521,1.294346,0.6881567,0.01373144,4.429497E-05
87.09317,0.3611821,4.967324,0.01236048,4.462268E-05
76.09183,1.344654,1.079136,0.01080919,4.255587E-05
77.71683,0.009818051,0.6702481,0.009785805,4.468404E-05
67.66235,4.835564,0.9624954,0.008401541,4.330691E-05
33.00922,1.655657,1.908762,0.004858241,4.858241E-05
66.77512,2.852563,-0.3963051,0.007377594,3.966449E-05
55.11377,0.7065765,2.729382,0.007907817,4.624455E-05
68.37231,1.313165,0.6077285,0.007040131,3.933034E-05
41.15704,2.18636,2.215313,0.0051107,4.604234E-05
43.69055,1.540148,1.242219,0.00550212,4.265209E-05
30.70679,1.183363,0.8669014,0.003228563,4.362923E-05
30.15942,-0.3742003,2.48107,0.004209357,4.430902E-05
50.59851,3.225879,0.7501951,0.006122158,4.164734E-05
49.52063,1.246464,0.865698,0.006114407,3.919492E-05
27.98737,0.7855042,1.105579,0.003214558,4.229682E-05
82.80493,1.567861,1.285339,0.009714161,4.047567E-05
