mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,eye_x,eye_y,eye_z,time,frame,ray_x,ray_y,ray_z,base_x,base_y,base_z
-0.3874948,-0.09546477,-0.9169157,0,0.01802025,0.9936492,-0.1110694,0,-0.9216959,0.05956184,0.3833137,0,-1.108447,-5.008954,-30.22835,1,-0.3874947,0.01802024,-0.9216956,0,-0.09546476,0.9936493,0.05956184,0,-0.9169155,-0.1110694,0.3833135,0,-28.62454,1.639674,10.86363,1,0.0,0.0,-0.0006143805,-0.004332192,-0.02265676,3.78,1,0.0249192000329638,-0.22810233352570844,0.973318220783852,0.04225867310525923,-0.17162736747988908,0.9842551758966299
-0.4048786,-0.1005991,-0.9088196,0,0.03326711,0.9916506,-0.1245883,0,-0.913765,0.08067697,0.3981515,0,-1.69816,-5.386659,-30.1601,1,-0.4048786,0.03326713,-0.9137651,0,-0.1005991,0.9916507,0.08067697,0,-0.9088196,-0.1245883,0.3981515,0,-28.63953,1.64058,10.89115,1,0.9816049,0.8677388,-0.0006049192,-0.004337051,-0.02265789,3.8,2,0.02222136117643234,-0.23494112446083504,0.9717555655330946,0.039533417832395924,-0.1785421067048517,0.9831377446766462
-0.4054878,-0.1005851,-0.9085497,0,0.03302764,0.9916664,-0.1245272,0,-0.9135038,0.0805015,0.3987865,0,-1.717958,-5.384329,-30.15948,1,-0.4054877,0.03302761,-0.9135035,0,-0.1005851,0.9916663,0.08050149,0,-0.9085494,-0.1245272,0.3987864,0,-28.63957,1.640523,10.89127,1,0.9940422,0.8933115,-0.0005973512,-0.004340981,-0.02265804,3.82,3,0.022765589246135285,-0.2371956056624102,0.971195125914828,0.04006757309584377,-0.18082570982475807,0.9826986579071846
-0.4061887,-0.1008027,-0.9082124,0,0.03305536,0.9916255,-0.1248444,0,-0.9131913,0.08073167,0.3994551,0,-1.741426,-5.393022,-30.15669,1,-0.4061887,0.03305535,-0.9131911,0,-0.1008027,0.9916255,0.08073166,0,-0.9082122,-0.1248444,0.399455,0,-28.63965,1.640528,10.89137,1,0.9918364,0.8783231,-0.0004127733,-0.004732232,-0.02264532,3.84,4,-0.007344169923642628,-0.29000292956776297,0.9569975778497287,0.009709610168563764,-0.23433283277901737,0.9721079399697009
-0.4066963,-0.1014693,-0.9079108,0,0.03304614,0.9915282,-0.1256174,0,-0.9129655,0.08109106,0.3998977,0,-1.758333,-5.41593,-30.15162,1,-0.4066963,0.03304613,-0.9129655,0,-0.1014693,0.9915283,0.08109107,0,-0.9079108,-0.1256174,0.3998977,0,-28.63964,1.640587,10.89145,1,0.9670842,0.8939056,-0.0004129643,-0.004769593,-0.02264866,3.86,5,0.0008065442731043872,-0.3140632710406532,0.9494017122744095,0.017723680557066954,-0.2587994813848597,0.9657684502935674
-0.406857,-0.1016709,-0.9078165,0,0.03296481,0.9915056,-0.1258176,0,-0.9128971,0.08111574,0.4000494,0,-1.763436,-5.421936,-30.15034,1,-0.4068569,0.0329648,-0.9128968,0,-0.1016709,0.9915056,0.08111572,0,-0.9078162,-0.1258176,0.4000493,0,-28.63969,1.640569,10.89159,1,0.9453189,0.8680126,-0.000403,-0.004771797,-0.02264294,3.88,6,0.00037820192225110073,-0.3108444771681324,0.9504607135370594,0.01731427641786936,-0.25552454272870734,0.9666475179171622
-0.4067667,-0.1015735,-0.9078678,0,0.03328385,0.9914918,-0.1258422,0,-0.9129258,0.08140571,0.399925,0,-1.760993,-5.422269,-30.15068,1,-0.4067665,0.03328383,-0.9129254,0,-0.1015735,0.9914917,0.08140571,0,-0.9078676,-0.1258421,0.3999249,0,-28.6399,1.640521,10.89176,1,0.9171012,0.8700006,-0.0003998186,-0.004775979,-0.02263453,3.9,7,0.005132390700382614,-0.32090354696351986,0.947097973871727,0.022007790163747137,-0.265765651008319,0.9637864265054955
-0.4065322,-0.1005664,-0.9080848,0,0.03386508,0.9915819,-0.1249741,0,-0.9130086,0.08155835,0.3997042,0,-1.754253,-5.395191,-30.15612,1,-0.4065322,0.03386508,-0.9130087,0,-0.1005664,0.9915819,0.08155836,0,-0.9080849,-0.1249741,0.3997043,0,-28.64005,1.640448,10.8919,1,0.9236127,0.8506708,-0.0003974605,-0.004782051,-0.02262933,3.92,8,0.004543225119077053,-0.3110178029177573,0.9503932267086759,0.02147743580069103,-0.2557057512086987,0.9665160570576272
-0.4063573,-0.09944543,-0.9082866,0,0.034044,0.9917216,-0.1238114,0,-0.9130799,0.08123334,0.3996078,0,-1.748672,-5.359756,-30.16301,1,-0.4063572,0.03404398,-0.9130797,0,-0.09944542,0.9917216,0.08123334,0,-0.9082865,-0.1238114,0.3996077,0,-28.64025,1.640394,10.89209,1,0.9490627,0.8854775,-0.0003938451,-0.004801247,-0.02262868,3.94,9,0.003755838914122267,-0.3090709512377155,0.9510315666554211,0.020701549103593644,-0.25372452409399665,0.9670549683125497
-0.4059916,-0.09957722,-0.9084358,0,0.03327847,0.9917758,-0.123585,0,-0.9132709,0.08040581,0.3993388,0,-1.734745,-5.354703,-30.16479,1,-0.4059914,0.03327845,-0.9132706,0,-0.09957719,0.9917759,0.08040581,0,-0.9084354,-0.123585,0.3993387,0,-28.64026,1.640479,10.89223,1,0.9493993,0.8861839,-0.0003923187,-0.004811089,-0.02262577,3.96,10,0.004403753728758106,-0.3078533422170112,0.9514236315327216,0.021356347202196275,-0.2524870009966481,0.9673645748950588
