mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,eye_x,eye_y,eye_z,time,frame,ray_x,ray_y,ray_z,base_x,base_y,base_z
-0.1323463,-0.04437232,-0.99021,0,0.05198776,0.9973117,-0.05163897,0,-0.9898394,0.05831302,0.1296837,0,7.023859,-3.608087,-29.7674,1,-0.1323463,0.05198774,-0.9898391,0,-0.04437231,0.9973118,0.05831301,0,-0.9902096,-0.05163897,0.1296836,0,-28.70648,1.696075,11.02323,1,0.0,0.0,-0.002152465,-0.0003692093,-0.02239293,4.04,1,-0.04095001915098723,-0.10795269756798655,0.9933122927958399,-0.023243816370681465,-0.05045715358486598,0.9984557079072858
0.3922095,-0.07584499,-0.9167439,0,0.1029489,0.9939533,-0.03818823,0,-0.914097,0.07939999,-0.3976461,0,21.18549,-4.731779,-21.86793,1,0.3922094,0.1029489,-0.9140969,0,-0.07584497,0.9939534,0.0794,0,-0.9167438,-0.03818825,-0.397646,0,-28.71532,1.687047,11.0456,1,0.0,0.0,-0.002154457,-0.0003621751,-0.02236922,4.06,2,-0.04113903187816316,-0.11032028798708944,0.9930443162893451,-0.023437574126714295,-0.05283606096159349,0.9983281177955059
0.3911655,-0.07567622,-0.9172038,0,0.1005649,0.9941604,-0.03913718,0,-0.9148095,0.07692938,-0.3964916,0,21.16679,-4.700048,-21.89227,1,0.3911655,0.1005649,-0.9148093,0,-0.0756762,0.9941604,0.07692938,0,-0.9172037,-0.0391372,-0.3964916,0,-28.71507,1.687164,11.04505,1,1.0,1.0,-0.00215599,-0.000361908,-0.02236199,4.08,3,-0.04150369471728213,-0.109867678342184,0.9930793203871043,-0.02380155533539172,-0.05238181151804931,0.9983434438036362
0.3900057,-0.0760982,-0.9176626,0,0.09902689,0.9942657,-0.04036427,0,-0.9154721,0.07513096,-0.3953051,0,21.1429,-4.692542,-21.91651,1,0.3900057,0.09902687,-0.9154721,0,-0.0760982,0.9942657,0.07513098,0,-0.9176626,-0.04036428,-0.395305,0,-28.71491,1.687274,11.04459,1,1.0,1.0,-0.002159958,-0.0003614349,-0.022359,4.1,4,-0.04020357097374494,-0.10927708394829509,0.993197962042168,-0.022499523950676923,-0.05178669518521548,0.9984046822925994
0.3870488,-0.07618608,-0.9189064,0,0.09551433,0.9945321,-0.04222496,0,-0.9170988,0.07142559,-0.3922094,0,21.08067,-4.654737,-21.98276,1,0.3870488,0.09551432,-0.9170988,0,-0.07618608,0.994532,0.07142559,0,-0.9189063,-0.04222496,-0.3922093,0,-28.71397,1.687559,11.04368,1,1.0,1.0,-0.002161919,-0.0003659516,-0.02234172,4.12,5,-0.040966214889531,-0.10969626444649545,0.9931205862351806,-0.023263425531859575,-0.05220885583574567,0.998365187897117
0.3870488,-0.07618608,-0.9189064,0,0.09551433,0.9945321,-0.04222496,0,-0.9170988,0.07142559,-0.3922094,0,21.08067,-4.654737,-21.98276,1,0.3870488,0.09551432,-0.9170988,0,-0.07618608,0.994532,0.07142559,0,-0.9189063,-0.04222496,-0.3922093,0,-28.71397,1.687559,11.04368,1,1.0,1.0,-0.002161919,-0.0003659516,-0.02234172,4.14,6,-0.040966214889531,-0.10969626444649545,0.9931205862351806,-0.023263425531859575,-0.05220885583574567,0.998365187897117
0.3862399,-0.07570968,-0.9192861,0,0.09421002,0.9946519,-0.04233404,0,-0.9175747,0.07025485,-0.3913068,0,21.06447,-4.628348,-22.00319,1,0.3862398,0.09421001,-0.9175746,0,-0.07570966,0.9946519,0.07025485,0,-0.919286,-0.04233406,-0.3913068,0,-28.71357,1.687627,11.04338,1,1.0,1.0,-0.002146073,-0.0003871308,-0.02233298,4.18,7,-0.039387886092764425,-0.11036876228631612,0.9931099288299003,-0.02168553722711743,-0.05288247086590127,0.9983652546790119
0.3827282,-0.07358029,-0.9209263,0,0.09068774,0.9950013,-0.04180979,0,-0.9193992,0.06751493,-0.3874879,0,20.98846,-4.537309,-22.09293,1,0.3827281,0.09068774,-0.9193991,0,-0.07358028,0.9950014,0.06751494,0,-0.9209261,-0.0418098,-0.3874878,0,-28.71268,1.687532,11.04236,1,1.0,1.0,-0.002119332,-0.0004160004,-0.0222956,4.2,8,-0.04020519995890509,-0.1108978830281128,0.9930182281489838,-0.022504355331826816,-0.05341515858126296,0.9983187741522431
0.3808254,-0.07174421,-0.9218594,0,0.08746827,0.9953097,-0.04132687,0,-0.9205006,0.06489513,-0.3853146,0,20.95098,-4.456083,-22.1445,1,0.3808254,0.08746827,-0.9205005,0,-0.07174422,0.9953097,0.06489513,0,-0.9218594,-0.04132687,-0.3853145,0,-28.71248,1.687474,11.04197,1,1.0,1.0,-0.002092209,-0.0004165345,-0.02234679,4.24,9,-0.042637031837131585,-0.11193000341633091,0.9928009658795359,-0.024939672479233458,-0.05445558958997887,0.9982046891790463
0.3792256,-0.06965637,-0.9226787,0,0.08486143,0.9955782,-0.04028135,0,-0.9214047,0.06302411,-0.3834599,0,20.91919,-4.375808,-22.19015,1,0.3792256,0.08486142,-0.9214045,0,-0.06965637,0.9955782,0.0630241,0,-0.9226787,-0.04028135,-0.3834598,0,-28.71227,1.687378,11.04179,1,1.0,1.0,-0.002080192,-0.0004122239,-0.02237571,4.28,10,-0.04671469155741205,-0.11141936884964075,0.9926749023914341,-0.029018931103742717,-0.0539488834200649,0.9981219462647459
