mat_00,mat_10,mat_20,mat_30,mat_01,mat_11,mat_21,mat_31,mat_02,mat_12,mat_22,mat_32,mat_03,mat_13,mat_23,mat_33,ctw_00,ctw_10,ctw_20,ctw_30,ctw_01,ctw_11,ctw_21,ctw_31,ctw_02,ctw_12,ctw_22,ctw_32,ctw_03,ctw_13,ctw_23,ctw_33,opennessl,opennessr,eye_x,eye_y,eye_z,time,frame,ray_x,ray_y,ray_z,base_x,base_y,base_z
0.1462114,0.1250035,-0.9813238,0,0.03156477,0.9908897,0.130925,0,-0.9887497,0.050118,-0.1409336,0,15.05613,1.440684,-26.68825,1,0.1462114,0.03156479,-0.9887496,0,0.1250035,0.9908896,0.05011798,0,-0.9813238,0.130925,-0.1409336,0,-28.57128,1.591357,11.05327,1,0.0,0.0,-0.0001321249,-0.003552658,-0.01912904,4.04,1,0.014028060434460993,-0.051941227531931394,0.9985516122879793,0.031818893165171766,0.005706702465256168,0.9994773592156634
0.09052205,0.04543237,-0.9948577,0,0.03692767,0.9981188,0.04894134,0,-0.9952097,0.04116804,-0.08867407,0,13.54384,-0.7532207,-27.53994,1,0.09052206,0.03692767,-0.9952095,0,0.04543236,0.9981188,0.04116804,0,-0.9948575,0.04894134,-0.08867404,0,-28.59011,1.599503,11.06789,1,1.0,1.0,-0.0001310278,-0.003553383,-0.01913589,4.06,2,0.015059338993526464,-0.05160929532210091,0.9985538027294443,0.032850047020729044,0.006037148837240561,0.9994420579726735
0.09087169,0.04524116,-0.9948344,0,0.03690553,0.9981284,0.04876204,0,-0.9951785,0.04114597,-0.08903199,0,13.55354,-0.7584405,-27.5352,1,0.09087174,0.03690553,-0.9951787,0,0.04524116,0.9981284,0.04114599,0,-0.9948344,0.04876204,-0.08903199,0,-28.59028,1.599493,11.06788,1,1.0,1.0,-0.0001304392,-0.003553429,-0.01914394,4.08,3,0.015620844341624151,-0.05244153407735346,0.9985018150838125,0.033410536858359756,0.005202720533942689,0.9994281703683771
0.09121794,0.04532732,-0.994799,0,0.03694746,0.9981217,0.04886661,0,-0.9951454,0.04121281,-0.08937186,0,13.56313,-0.7566501,-27.53094,1,0.09121791,0.03694747,-0.9951451,0,0.04532732,0.9981218,0.0412128,0,-0.9947988,0.04886661,-0.08937185,0,-28.59064,1.599449,11.06798,1,1.0,1.0,-0.0001304392,-0.003553436,-0.01914844,4.1,4,0.01609520958963381,-0.054748093353989835,0.9983704675632029,0.0338824863278353,0.0028919389985393824,0.9994216396541916
0.09133387,0.04554149,-0.9947785,0,0.03684653,0.9981151,0.04907724,0,-0.9951385,0.04113656,-0.08948368,0,13.56655,-0.7496973,-27.52957,1,0.09133385,0.03684653,-0.9951383,0,0.04554148,0.9981151,0.04113654,0,-0.9947783,0.04907724,-0.08948365,0,-28.59076,1.599479,11.06798,1,1.0,1.0,-0.0001307987,-0.003553696,-0.01915241,4.12,5,0.01521221877087057,-0.05704951353842834,0.9982554489734056,0.032997586199190104,0.0005886243231788966,0.9994552580413157
0.09152895,0.04575029,-0.9947509,0,0.03697705,0.998099,0.0493066,0,-0.9951156,0.04129593,-0.08966321,0,13.57166,-0.7454903,-27.52717,1,0.09152891,0.03697705,-0.9951156,0,0.04575028,0.9980989,0.04129593,0,-0.9947509,0.0493066,-0.08966324,0,-28.59076,1.599504,11.06798,1,1.0,1.0,-0.0001307987,-0.003553543,-0.01915659,4.14,6,0.015785899422622165,-0.05721608920687081,0.9982370081875798,0.03357084717450435,0.0004206730800654938,0.9994362517210119
0.0914709,0.04585334,-0.9947516,0,0.03739679,0.9980764,0.04944537,0,-0.9951054,0.04172333,-0.08958018,0,13.56924,-0.7471294,-27.52847,1,0.09147087,0.03739679,-0.9951051,0,0.04585334,0.9980765,0.04172333,0,-0.9947513,0.04944536,-0.08958016,0,-28.59092,1.599402,11.06799,1,1.0,1.0,-0.0001317151,-0.003556458,-0.01916319,4.16,7,0.0156660333396349,-0.056643467713403825,0.9982715527173965,0.03345161566692922,0.0009944565976139623,0.9994398433449346
0.09133267,0.04635778,-0.9947409,0,0.03722404,0.9980588,0.04993016,0,-0.9951245,0.04158853,-0.08942974,0,13.56569,-0.7311532,-27.5307,1,0.09133264,0.03722404,-0.9951244,0,0.04635778,0.9980588,0.04158853,0,-0.9947407,0.04993015,-0.08942974,0,-28.59101,1.599376,11.06789,1,1.0,1.0,-0.0001343619,-0.003556091,-0.01916651,4.18,8,0.015035395684753202,-0.056622017582160726,0.9982824670410315,0.032821272618430306,0.00101714838086043,0.9994607193246156
0.09084868,0.04681643,-0.9947637,0,0.03664724,0.9980606,0.05031847,0,-0.9951903,0.04102671,-0.08895677,0,13.55334,-0.7117208,-27.53721,1,0.09084864,0.03664724,-0.9951901,0,0.04681642,0.9980606,0.0410267,0,-0.9947636,0.05031847,-0.0889568,0,-28.591,1.599278,11.06773,1,1.0,1.0,-0.0001352392,-0.003555085,-0.01917353,4.2,9,0.01659298644926018,-0.05661695117007229,0.9982580796772447,0.034378181531135886,0.0010191996374685822,0.9994083759238319
0.09063512,0.04699944,-0.9947745,0,0.03638715,0.9980625,0.05047006,0,-0.9952191,0.04077137,-0.08874935,0,13.5479,-0.7036856,-27.54008,1,0.09063514,0.03638715,-0.9952193,0,0.04699943,0.9980624,0.04077138,0,-0.9947745,0.05047006,-0.08874936,0,-28.59101,1.599302,11.06766,1,1.0,1.0,-0.0001391359,-0.003555,-0.01917443,4.22,10,0.014684898881075504,-0.05723138904104657,0.9982529348082504,0.03247030523167959,0.00040744840352851023,0.9994726175658643
