time,alpha,beta,value,repro
83.72133,2.424684,-2.392336,0.05359064,0.0002791179
225.297,-0.3799863,1.639651,0.08646277,0.0002156179
199.8072,-1.051513,4.583002,0.1074934,0.0002654158
164.1282,4.828478,-1.366794,0.1214847,0.000335593
175.8824,-2.435573,-0.7993491,0.1405621,0.0003679636
155.7664,4.91902,-1.045256,0.07249297,0.0002237437
96.19934,0.4442517,4.855411,0.09008329,0.0004249212
127.0458,-0.001585069,-4.993803,0.0638806,0.0002374743
123.2159,-2.519577,1.275561,0.06277835,0.0002258214
107.5817,-2.15363,1.031621,0.06152499,0.0002563541
111.7136,-3.10861,1.170853,0.102246,0.0004407155
90.66113,-3.549548,4.94471,0.05642377,0.0002712681
88.82703,0.4658255,-0.1322973,0.06409478,0.0003111397
100.5942,-1.955821,3.670686,0.1186916,0.000488443
89.77844,0.3542445,1.6704,0.09296706,0.0004095465
124.861,-1.495717,-0.2948973,0.05851461,0.0002233382
59.05737,-1.74598,-0.2153404,0.03095775,0.0002149844
165.23,-3.198801,2.39145,0.0642269,0.0001988449
