time,alpha,beta,value,repro
25.54205,2.013995,-1.561471,0.004203539,4.670599E-05
97.19925,1.497159,0.5963984,0.01334826,4.37648E-05
87.73201,2.317821,3.581633,0.01217897,4.44488E-05
79.27263,2.115375,1.334104,0.01060738,4.226048E-05
73.22729,1.454466,0.9240799,0.009874755,4.50902E-05
62.64111,4.780301,1.062986,0.008581461,4.356072E-05
33.07907,2.517913,1.96822,0.004973329,4.875812E-05
62.36322,3.244976,-0.1322461,0.007400012,4.000006E-05
53.06018,2.441577,2.19611,0.007827978,4.659511E-05
59.05518,1.282458,-0.3526807,0.006961949,3.889357E-05
40.4361,2.586402,2.464405,0.005263209,4.61685E-05
40.41992,2.423527,1.548797,0.005601263,4.308664E-05
27.27008,1.300706,0.7237105,0.003215115,4.404267E-05
32.22876,-0.331217,2.856745,0.004133153,4.396971E-05
45.75586,3.481089,1.249802,0.006167132,4.195328E-05
49.74194,1.262522,0.8131703,0.006060128,3.935148E-05
25.80536,1.29307,0.8551316,0.003206494,4.219071E-05
76.36346,2.18143,1.48472,0.009775313,4.039385E-05
