time,alpha,beta,value,repro
85.35654,2.304822,-2.562948,0.05362286,0.0002792857
219.0101,-0.7304187,0.838652,0.08616205,0.000214868
195.627,-1.043982,4.578665,0.1075445,0.0002655419
159.2795,4.11278,-1.156432,0.1214829,0.0003355881
180.3844,-2.433816,-0.8025489,0.1404694,0.0003677209
158.4816,4.934464,-1.102719,0.0724078,0.0002234809
95.36035,1.745168,4.911683,0.0901523,0.0004252467
123.9299,-0.006553523,-4.981762,0.06381902,0.0002372454
125.2094,-2.513447,1.278908,0.06286217,0.0002261229
107.9502,-2.152943,1.032272,0.06157598,0.0002565666
118.2526,-3.231747,1.895466,0.1023644,0.0004412259
94.93127,-3.609196,4.949143,0.0563504,0.0002709154
94.96643,0.4440582,-0.1263434,0.06409556,0.0003111435
107.4467,-1.954265,3.669362,0.1187244,0.0004885777
94.85352,0.3528181,1.670854,0.09258042,0.0004078433
126.7421,-1.497114,-0.2944055,0.05845313,0.0002231035
57.74731,-1.743689,-0.2172499,0.03096835,0.000215058
167.2749,-3.228142,2.928938,0.06444357,0.0001995157
