time,alpha,beta,value,repro
35.61185,-0.06970553,0.1400321,0.003713198,4.700251E-05
59.76771,1.157657,-0.2231509,0.007459546,4.662216E-05
48.70389,-2.216866,-0.02262375,0.00562362,4.228286E-05
77.74828,0.3038148,0.6835828,0.008346765,4.173383E-05
28.27507,0.2107099,-0.5514764,0.003296589,4.578596E-05
47.47897,2.222947,-1.646048,0.005504023,4.138364E-05
61.39386,0.02903324,0.5077946,0.005977569,4.395271E-05
19.09503,-0.3467162,-1.965549,0.002446866,4.616728E-05
29.71466,1.87346,2.047313,0.003613396,4.460982E-05
48.22235,0.3553602,-0.8169068,0.005280349,4.328155E-05
70.71286,-1.191346,1.867529,0.005604925,4.18278E-05
37.4165,1.672456,1.112214,0.00321409,4.229066E-05
19.6792,0.6961858,-0.7103465,0.001739098,4.830827E-05
43.08606,-0.3299749,1.642357,0.004420121,4.752818E-05
80.59137,0.8765725,-0.2906078,0.00760377,4.200978E-05
31.48822,0.5807452,-0.4068964,0.003428765,4.233043E-05
40.41632,-0.5214731,-0.1406189,0.004074417,4.381093E-05
62.04346,1.565479,0.5405641,0.006539662,3.963431E-05
