time,alpha,beta,value,repro
31.58071,2.00345,-4.714165,0.02058945,0.0002394122
83.33713,0.872475,0.5122227,0.04350761,0.0002033066
71.60963,0.7675533,4.999851,0.04168215,0.0002654914
101.6451,4.824111,-1.364473,0.0692844,0.0003330981
53.94522,-1.107495,0.7910417,0.04586012,0.0003527701
89.36911,4.967227,-2.722596,0.0409567,0.0002089628
49.20508,-4.777643,3.401607,0.04469135,0.0003920294
79.92969,2.674041,-2.362957,0.04220237,0.000209962
78.46783,-0.8390709,-1.634429,0.0419238,0.0002149938
68.77783,-1.789595,-1.061245,0.03562301,0.000240696
54.41901,-3.107775,1.98342,0.05664799,0.0004681652
56.70282,-0.934057,2.668761,0.03666339,0.0002933071
40.85071,-3.043587,-0.4753816,0.03217428,0.0003006942
68.85504,-4.502561,2.500448,0.08210035,0.0004773276
64.64648,0.2836502,1.225675,0.07863396,0.0004545316
73.5813,-1.183766,0.01701347,0.03740178,0.000197893
36.25269,-2.216854,-4.951534,0.02318005,0.0002186797
94.38477,-3.234488,2.898089,0.04460637,0.0001965038
