time,alpha,beta,value,repro
25.45668,0.4459871,0.197049,0.003363249,4.671179E-05
58.79025,1.142459,-0.204397,0.006426687,4.623516E-05
66.87114,-2.216896,-0.02187674,0.005087444,4.239536E-05
62.82318,0.5686259,0.2075888,0.007441424,4.204194E-05
26.07008,0.160476,-0.5629908,0.003001501,4.689845E-05
43.17175,1.739384,-1.77064,0.004937488,4.184312E-05
55.93509,0.1230646,-0.8298622,0.005591616,4.36845E-05
18.54111,0.7993695,-1.807182,0.002338543,4.585379E-05
29.36871,1.341532,2.113874,0.003342038,4.397419E-05
51.53806,0.3553567,-0.8171692,0.004945431,4.376488E-05
59.31714,-1.188722,1.852191,0.005400795,4.186663E-05
27.16888,1.668687,1.112427,0.002787206,4.288008E-05
15.56268,2.367283,-0.8760096,0.001506978,4.86122E-05
35.16034,-0.3612596,1.499415,0.004205061,4.724788E-05
60.71796,0.8761921,-0.2897947,0.00704386,4.167965E-05
41.08276,0.1370677,-0.2676696,0.003102977,4.193212E-05
31.86139,-0.5214946,-0.1385296,0.003853305,4.378756E-05
65.28644,1.098581,0.632815,0.00617474,3.958167E-05
