time,alpha,beta,value,repro
19.16553,-0.6209468,-1.994948,0.002589522,4.464693E-05
59.0316,-0.2481019,-2.557961,0.008651275,4.282809E-05
38.23948,-1.507377,2.496787,0.004851499,4.07689E-05
49.04399,-0.6615418,-2.338932,0.007854016,4.363343E-05
26.23932,-3.832307,-3.62692,0.00370344,4.256827E-05
47.11124,2.365748,-2.557412,0.005958255,4.195955E-05
16.16713,-1.014844,0.5358274,0.002769956,4.859572E-05
59.17139,0.4677544,-3.870583,0.006449783,3.932794E-05
41.50439,-2.334841,-0.759941,0.006232514,4.54928E-05
48.93912,0.07388505,-3.845301,0.005110859,3.650614E-05
21.43277,-2.542048,0.7368546,0.002866309,4.478608E-05
32.7915,-1.919606,-0.917812,0.003558159,4.137394E-05
20.34085,1.126325,-0.5499237,0.002893521,4.822536E-05
23.25589,-0.6892313,0.4269336,0.003409708,4.428193E-05
34.79364,2.721565,-2.181546,0.005003406,4.169505E-05
38.85089,-1.076981,-1.294569,0.004545367,3.884929E-05
19.04242,-0.7326834,-1.311512,0.002703615,4.224399E-05
61.09027,-1.967916,1.68571,0.007269792,3.90849E-05
