time,alpha,beta,value,repro
9.048991,0.5377479,2.903695,0.0006680393,4.453595E-05
7.909401,-0.5960636,3.139632,0.00102562,4.459215E-05
10.59481,0.7377954,0.09356643,0.001395505,4.104426E-05
16.28038,-0.02601144,0.6646598,0.001669865,4.072842E-05
9.979301,-3.538928,4.090968,0.0001505209,3.763022E-05
6.493027,-4.504484,-1.944548,0.0007061093,4.707395E-05
15.62566,-0.3433629,0.3683721,0.00167819,4.303052E-05
24.09277,-1.441389,-1.245602,0.0005680754,3.550471E-05
4.720161,-3.6137,-1.89851,0.0007238003,4.825335E-05
6.684074,-3.328088,-1.020116,0.0008754659,4.607715E-05
18.17187,4.434188,2.05542,0.001454108,4.039189E-05
9.494064,-1.349562,3.699713,0.0006025908,4.017272E-05
7.216705,4.026677,1.172876,0.0003921862,4.357624E-05
14.62982,2.747407,-0.01435911,0.0008981225,4.490613E-05
14.96883,0.8625469,-0.4749648,0.001660051,4.368554E-05
6.401169,1.45046,2.602974,0.0008640303,4.800169E-05
6.699097,-4.97099,-3.079877,0.0006299249,3.315394E-05
17.43225,2.052555,0.3094482,0.001489386,3.384968E-05
