time,alpha,beta,value,repro
4.667962,-0.7475063,-2.478825,0.0003077594,3.846992E-05
22.38587,-2.726346,-3.920046,0.003039303,4.341861E-05
6.173836,2.520581,-0.6979226,0.0004349037,3.624197E-05
11.99463,3.189406,0.7518795,0.001313697,4.105303E-05
6.151005,-2.362908,-3.408482,0.0008397997,4.665554E-05
13.99407,-1.075782,-1.246629,0.001126782,3.885457E-05
4.410057,-4.506251,2.590653,0.0004806086,4.369169E-05
22.936,-0.8538676,-2.124958,0.002608783,3.780846E-05
12.31837,-3.42272,2.799204,0.001629578,4.404264E-05
11.80725,-1.359101,-2.095541,0.001381383,3.946809E-05
7.824631,-3.378236,0.7953088,0.000659104,4.394026E-05
9.561234,-2.691592,1.011428,0.001007687,4.198694E-05
3.045364,-1.320709,-3.61902,0.0003197049,5.328416E-05
3.996811,-3.48164,2.687118,0.0003718224,3.380204E-05
13.03766,-1.464978,2.262203,0.001346577,4.080537E-05
10.1973,-4.127553,-1.029856,0.001109007,3.696689E-05
6.588974,-0.5587183,-3.220319,0.0004636835,2.898022E-05
21.21266,-2.37999,1.45722,0.001937977,4.037453E-05
