time,alpha,beta,value,repro
85.69379,2.424361,-2.393726,0.05358886,0.0002791086
233.4071,-0.7108369,0.89489,0.08620474,0.0002149744
198.8152,-1.051513,4.583002,0.1074417,0.0002652881
170.9128,4.111322,-1.164612,0.1213695,0.0003352749
164.2472,-2.434564,-0.800427,0.140732,0.0003684084
150.3707,4.928813,-1.049263,0.07249743,0.0002237575
97.17932,0.4422496,4.852898,0.09005082,0.000424768
128.007,-0.002092478,-4.99883,0.06388686,0.0002374976
134.5582,-2.51468,1.277685,0.06285509,0.0002260974
122.5525,-2.15384,1.023041,0.06148669,0.0002561946
103.1473,-3.109299,1.171266,0.1022355,0.0004406703
103.4697,-3.599512,4.919245,0.05641951,0.0002712476
85.3916,0.4775068,-0.1296902,0.06410997,0.0003112134
106.1792,-2.007401,3.81863,0.1187271,0.0004885889
85.16663,0.3560298,1.677751,0.09275118,0.0004085955
122.4459,-1.497073,-0.2942845,0.05852162,0.000223365
58.80103,-1.74598,-0.2153404,0.03095775,0.0002149844
178.4397,-3.198946,2.392251,0.06421945,0.0001988218
