time,alpha,beta,value,repro
162.2865,1.017694,-0.4586736,0.09781884,0.0002802832
165.6116,-0.4258819,1.711079,0.08892438,0.0002490879
128.7398,-2.164897,1.315898,0.07927272,0.0003096591
186.2693,4.330264,2.987859,0.2076097,0.0005831732
206.472,-2.683201,-1.062067,0.1282278,0.0003760347
115.5943,2.01955,0.1228135,0.05678168,0.0002365903
169.2182,-0.1377241,0.602373,0.09560688,0.0003691385
123.2515,0.3894881,0.04391189,0.07313294,0.0003550143
81.05518,-2.39372,-0.8278178,0.05526022,0.0002893205
145.422,-2.978413,-0.5936148,0.0667549,0.0002865017
171.7374,-1.457029,1.913522,0.1055092,0.0004073714
89.44946,-3.568418,2.817767,0.03849724,0.0002238212
108.1221,0.7637056,0.5364192,0.07240973,0.000377134
106.5762,-3.033997,4.882634,0.113896,0.0005372454
122.7169,2.21511,0.04105419,0.05041538,0.0002355859
96.04663,-2.140879,1.076767,0.04660381,0.0002693862
91.03613,1.566663,-0.7381718,0.056031,0.0003130223
121.2668,1.401427,0.3198114,0.05415018,0.000238547
