75,83
110,119
241,250
255,264
529,541
543,563
589,598
664,673
777,785
795,803
818,829
830,838
839,850
854,867
935,945
951,959
1078,1094
1095,1104
1105,1119
1124,1132
1133,1143
1181,1189
1190,1201
1227,1236
1251,1259
1409,1419
1426,1434
1461,1469
1471,1480
1522,1530
1540,1549
1601,1609
1630,1638
1644,1653
1680,1693
1701,1713
2145,2154
2240,2253
2323,2335
2398,2406
2428,2438
2458,2468
2488,2496
2526,2535
2538,2547
2665,2674
2677,2689
2711,2719
2726,2735
2762,2770
2944,2953
3039,3047
3317,3326
3768,3776
3794,3804
3846,3857
3858,3867
3881,3891
