time,alpha,beta,value,repro
94.3875,-2.667468,-0.9798838,0.0120955,4.581628E-05
107.5347,-1.570861,-0.3198195,0.0141815,4.856677E-05
64.78653,-2.552723,0.3154913,0.007461714,4.415216E-05
151.667,-0.3204458,-0.4679525,0.01523045,4.351556E-05
91.36411,-2.200786,-1.210388,0.0123244,4.833099E-05
66.16583,2.560702,-1.726333,0.008481919,4.394777E-05
68.11078,-2.799659,-0.02874035,0.008247669,4.607636E-05
53.33881,-2.77017,-1.421371,0.006455915,4.782159E-05
44.31592,-3.218414,-1.220835,0.00587907,4.940395E-05
77.66681,-3.132661,-0.7240459,0.007743533,4.424876E-05
100.7131,-1.619792,1.3099,0.009298052,4.365282E-05
56.9259,-1.579215,-1.251041,0.005524588,4.316085E-05
30.62744,-1.278176,0.1867649,0.003726373,4.777401E-05
49.8031,-2.713528,-0.8399314,0.006319229,4.680911E-05
79.71912,-1.328929,-0.5177288,0.00925472,4.284593E-05
40.35852,-1.443688,-0.8217705,0.004939296,4.410086E-05
55.7373,-2.555058,-1.501482,0.006563884,4.590128E-05
93.05554,-2.729619,0.08165172,0.008734597,4.159332E-05
