1,18
28,44
203,212
270,278
292,301
304,312
313,322
324,338
348,357
367,378
397,405
627,635
669,678
679,691
694,703
711,724
726,738
744,752
760,770
779,787
802,810
871,880
881,893
894,906
907,916
919,931
941,954
967,977
978,986
992,1008
1036,1047
1050,1058
1061,1069
1088,1096
1156,1167
1178,1187
1195,1203
1206,1215
1218,1242
1347,1355
1373,1384
1385,1393
1394,1406
1474,1483
1499,1518
1519,1530
1543,1554
1557,1569
1616,1624
1632,1643
1652,1664
1665,1674
1731,1740
1811,1821
1825,1834
1836,1845
1846,1854
1857,1865
1868,1877
1879,1887
1888,1904
1906,1914
2031,2042
2043,2052
2088,2096
2097,2111
2130,2140
2158,2172
2175,2183
2272,2281
2290,2302
2306,2315
2323,2331
2344,2354
2360,2370
2419,2428
2429,2445
2457,2467
2468,2477
2478,2489
2490,2501
2502,2510
2511,2520
2526,2534
2553,2563
2661,2671
2704,2715
2721,2731
2732,2740
2796,2804
2807,2815
2816,2830
2832,2849
2853,2866
2875,2885
2896,2910
2932,2941
2999,3009
3038,3048
3061,3070
3084,3093
3094,3102
3108,3117
3122,3130
3154,3163
3211,3221
3273,3283
3287,3296
3300,3310
3317,3326
3332,3342
3476,3485
3523,3533
3551,3561
3571,3583
3610,3619
3682,3690
3696,3705
3706,3721
3722,3731
4003,4011
4012,4020
4033,4041
4042,4050
4155,4163
4240,4249
4250,4263
4264,4273
4274,4283
4352,4361
4434,4444
4459,4467
4514,4522
4594,4603
4801,4815
4902,4913
4916,4927
4930,4939
4972,4980
5003,5014
5020,5031
5131,5145
5148,5157
5313,5322
5408,5416
5417,5428
5429,5443
5445,5454
5464,5476
5515,5523
